40,93,1545,17,1,0,0,83
41,112,1605,17,1,0,14,83
15,43,1630,20,1,0,15,83
113,43,1710,17,1,0,7,83
114,108,1744,17,1,0,16,83
115,116,1820,17,1,0,7,83
117,116,1830,17,1,0,7,83
18,105,1830,17,1,0,7,83
112,118,1830,18,1,0,7,83
105,116,1830,17,1,0,7,83
118,116,1830,17,1,0,7,83
116,119,1830,18,1,0,7,83
120,57,1848,17,1,0,17,83
121,100,2100,17,1,0,1,83
39,77,2235,4,1,0,18,83
61,108,2335,17,1,0,19,83
122,57,4315,17,1,0,0,83
123,124,4317,17,1,0,0,83
108,125,4345,17,1,0,19,83
124,93,4429,17,1,0,1,83
93,43,4430,17,1,0,1,83
43,26,4600,21,1,0,19,83
125,63,5735,9,1,0,19,83
119,83,6110,22,1,0,19,83
89,89,6310,23,1,0,19,83
126,100,6609,17,1,0,19,83
127,32,6909,17,1,0,19,83
128,77,7010,24,1,0,19,83
66,129,7100,17,1,0,19,83
130,63,7200,25,1,0,19,83
131,63,7200,25,1,0,19,83
100,59,8418,17,1,0,,83
77,57,8655,17,1,0,20,83
59,129,8700,17,1,0,21,83
129,57,8850,17,1,0,0,83
32,57,9455,19,1,0,19,83
26,57,9500,17,1,0,19,83
57,26,9500,17,1,0,,83
,,,,,,,
132,93,45,26,1,1,,57
118,93,205,26,1,1,,
100,133,243,27,1,1,,57
122,93,225,26,1,1,,
91,93,225,26,1,1,,57
98,15,6007,4,1,1,,
95,93,6008,28,1,1,,57
93,95,6008,28,1,1,,
15,57,6606,4,1,1,,57
77,77,0,3,1,1,,
133,57,1845,18,1,1,,57
,,,,,,,
15,98,1140,4,2,2,,28
120,134,1220,29,2,2,,28
121,135,1308,4,2,2,,28
132,32,1415,29,2,2,,28
91,110,1700,4,2,2,,28
110,98,1850,4,2,2,,28
93,134,2402,4,2,2,,28
134,93,2402,4,2,2,,28
124,105,3630,4,2,2,,28
135,116,3949,4,2,2,,28
116,116,4110,30,2,2,,28
59,32,4140,29,2,2,,28
98,28,4650,4,2,2,,28
105,28,6145,4,2,2,,28
112,32,6525,29,2,2,,28
32,28,6630,29,2,2,,28
,,,,,,,
100,136,230,17,2,3,,18
107,93,1025,17,2,3,,18
15,93,1200,17,2,3,,18
89,28,1200,13,2,3,,18
135,93,1220,17,2,3,,18
105,137,1305,31,2,3,,18
112,89,1415,32,2,3,,18
136,91,1518,17,2,3,,18
97,91,1537,17,2,3,,18
91,18,1645,17,2,3,,18
93,18,1717,31,2,3,,18
137,129,2550,17,2,3,,18
129,18,2550,17,2,3,,18
28,18,2645,33,2,3,,18
,,,,,,,
134,15,40,17,2,1,,15
110,15,1510,17,2,1,,15
105,32,2130,34,2,1,,15
32,15,6142,17,2,1,,15
,,,,,,,
0,57,115,17,3,4,,28
131,29,115,17,3,4,,28
138,29,145,17,3,4,,28
129,54,430,4,3,4,,28
139,140,717,18,3,4,,28
17,15,1115,17,3,4,,28
107,140,1115,17,3,4,,28
140,15,1200,17,3,4,,28
141,125,1529,17,3,4,,28
26,142,1620,17,3,4,,28
59,15,1620,17,3,4,,28
142,28,1625,17,3,4,,28
143,29,1625,17,3,4,,28
15,32,1636,17,3,4,,28
32,15,1635,17,3,4,,28
144,28,1700,17,3,4,,28
33,145,1750,17,3,4,,28
112,146,1800,17,3,4,,28
146,112,1800,31,3,4,,28
145,112,1800,31,3,4,,28
29,57,1805,17,3,4,,28
57,28,1805,17,3,4,,28
135,145,1805,17,3,4,,28
147,44,1830,17,3,4,,28
76,148,1844,18,3,4,,28
109,18,2000,17,3,4,,28
149,18,2000,17,3,4,,28
18,150,2010,17,3,4,,28
79,125,2010,17,3,4,,28
89,125,2340,17,3,4,,28
151,125,2340,17,3,4,,28
152,104,2740,31,3,4,,28
36,148,4124,18,3,4,,28
61,106,4245,17,3,4,,28
58,153,4330,18,3,4,,28
104,125,4520,17,3,4,,28
106,93,4530,31,3,4,,28
54,154,5705,17,3,4,,28
150,44,5850,17,3,4,,28
93,63,6310,9,3,4,,28
52,28,6730,17,3,4,,28
155,44,6735,17,3,4,,28
116,116,7159,30,3,4,,28
148,44,8205,17,3,4,,28
44,125,8205,31,3,4,,28
125,44,8205,17,3,4,,28
153,28,8930,17,3,4,,28
154,63,8720,9,3,4,,28
,,,,,,,
93,15,1555,17,3,1,,29
15,57,1730,18,3,1,,29
156,29,4254,35,3,1,,29
57,29,7115,20,3,1,,29
,,,,,,,
157,158,0,17,4,0,22,159
89,32,20,36,4,0,23,159
91,110,30,17,4,0,24,159
160,161,40,17,4,0,25,159
110,18,45,17,4,0,26,159
162,93,315,18,4,0,27,159
100,93,400,18,4,0,28,159
163,93,415,18,4,0,29,159
164,93,430,18,4,0,30,159
165,93,440,18,4,0,31,159
166,93,442,18,4,0,32,159
167,168,1000,37,4,0,20,159
112,169,1130,17,4,0,24,159
169,112,1130,31,4,0,24,159
161,170,1220,17,4,0,33,159
135,170,1250,17,4,0,34,159
171,172,1325,31,4,0,35,159
173,174,1340,18,4,0,36,159
175,176,1340,17,4,0,36,159
168,158,1500,4,4,0,37,159
174,177,1500,4,4,0,37,159
158,178,1530,17,4,0,38,159
179,172,1625,17,4,0,39,159
180,170,1630,17,4,0,40,159
181,122,1715,4,4,0,41,159
182,129,1845,17,4,0,7,159
129,44,1900,17,4,0,42,159
183,44,1900,17,4,0,42,159
184,93,1905,17,4,0,43,159
185,186,1905,17,4,0,24,159
186,185,1905,17,4,0,24,159
122,57,1920,17,4,0,44,159
134,57,1920,17,4,0,44,159
187,178,2110,17,4,0,45,159
170,116,2135,18,4,0,46,159
172,177,2320,17,4,0,47,159
188,116,2710,17,4,0,48,159
178,116,2715,18,4,0,49,159
113,177,3600,17,4,0,44,159
176,189,3922,17,4,0,50,159
190,191,3924,17,4,0,51,159
192,59,4220,18,4,0,44,159
193,139,4255,17,4,0,52,159
194,139,4256,17,4,0,52,159
195,44,4410,17,4,0,53,159
177,18,4410,17,4,0,54,159
196,104,4800,17,4,0,55,159
197,132,5741,17,4,0,21,159
189,116,5750,17,4,0,20,159
198,116,5915,17,4,0,47,159
199,116,5950,17,4,0,48,159
105,44,5955,17,4,0,7,159
150,139,6020,17,4,0,56,159
139,150,6020,17,4,0,56,159
93,57,6140,31,4,0,20,159
104,57,6140,31,4,0,20,159
44,57,6145,17,4,0,20,159
116,57,6145,17,4,0,20,159
18,59,6255,17,4,0,20,159
59,151,6640,31,4,0,48,159
57,151,6640,31,4,0,48,159
151,151,6640,31,4,0,48,159
200,200,6900,31,4,0,37,159
141,36,6920,17,4,0,57,159
118,159,7045,33,4,0,58,159
132,36,1130,31,4,0,7,159
191,32,1430,38,4,0,59,159
32,36,11100,31,4,0,60,159
36,36,11100,31,4,0,60,159
,,,,,,,
172,93,20,39,4,1,55,57
194,34,20,17,4,1,61,57
175,182,20,17,4,1,62,57
201,158,1215,17,4,1,4,57
202,193,1220,18,4,1,63,57
167,18,1805,17,4,1,7,57
189,34,1815,17,4,1,57,57
174,163,1830,17,4,1,64,57
188,187,1930,4,4,1,58,57
187,178,1930,17,4,1,58,57
135,173,2205,40,4,1,65,57
193,158,2225,17,4,1,1,57
170,199,2230,17,4,1,0,57
180,63,2250,9,4,1,45,57
203,186,2350,17,4,1,1,57
204,205,3620,17,4,1,16,57
206,118,3645,18,4,1,7,57
162,36,4110,17,4,1,47,57
89,199,4130,17,4,1,57,57
199,18,4130,17,4,1,66,57
18,57,4630,17,4,1,47,57
205,207,4643,17,4,1,16,57
207,208,4643,17,4,1,16,57
209,200,4650,17,4,1,67,57
210,158,4650,17,4,1,63,57
118,91,4720,17,4,1,6,57
208,173,4815,17,4,1,36,57
34,93,4900,17,4,1,55,57
211,177,6200,17,4,1,68,57
212,177,6500,17,4,1,54,57
110,104,6510,17,4,1,57,57
176,198,6545,17,4,1,16,57
186,183,6620,17,4,1,7,57
168,104,6740,17,4,1,24,57
91,163,7005,17,4,1,56,57
195,36,7030,17,4,1,55,57
157,178,7045,41,4,1,49,57
93,213,7045,17,4,1,58,57
181,129,7100,31,4,1,16,57
163,57,7110,17,4,1,56,57
161,63,0,25,4,1,69,57
214,63,0,25,4,1,69,57
215,63,0,25,4,1,69,57
158,200,1835,17,4,1,48,57
173,173,9600,3,4,1,19,57
129,183,9620,17,4,1,70,57
178,177,10420,4,4,1,33,57
183,57,10545,17,4,1,71,57
104,36,11540,42,4,1,7,57
198,63,11800,9,4,1,45,57
213,57,1425,17,4,1,64,57
200,63,16200,9,4,1,45,57
177,57,18430,17,4,1,47,57
36,57,18530,17,4,1,72,57
,,,,,,,
216,202,15,17,5,5,10,116
158,217,20,17,5,5,48,116
217,170,20,4,5,5,48,116
195,202,20,17,5,5,47,116
200,170,55,17,5,5,48,116
208,170,120,17,5,5,16,116
205,170,120,4,5,5,16,116
113,86,400,17,5,5,16,116
193,86,420,18,5,5,6,116
132,167,930,17,5,5,13,116
170,172,1300,17,5,5,7,116
44,218,1320,17,5,5,7,116
161,219,1355,4,5,5,16,116
172,18,1440,17,5,5,57,116
168,139,1440,17,5,5,57,116
220,139,1445,17,5,5,57,116
221,222,1445,43,5,5,73,116
223,222,1445,43,5,5,73,116
173,218,1550,17,5,5,16,116
224,176,1600,17,5,5,16,116
219,222,1745,44,5,5,7,116
18,222,1800,44,5,5,7,116
218,222,1800,44,5,5,7,116
214,176,2010,17,5,5,6,116
225,202,2010,4,5,5,6,116
174,57,2010,17,5,5,64,116
176,222,2010,43,5,5,73,116
167,222,2010,43,5,5,73,116
202,222,2010,43,5,5,73,116
149,226,2110,4,5,5,21,116
129,86,3710,17,5,5,57,116
86,129,3710,17,5,5,57,116
226,222,3940,44,5,5,57,116
104,222,3940,45,5,5,57,116
227,112,4145,18,5,5,7,116
207,185,4350,18,5,5,7,116
185,207,4350,17,5,5,7,116
228,57,4415,17,5,5,6,116
194,57,4550,17,5,5,74,116
118,222,4550,43,5,5,73,116
57,222,6145,44,5,5,56,116
59,222,6145,43,5,5,73,116
125,222,6145,43,5,5,73,116
150,222,6145,43,5,5,73,116
109,222,6145,43,5,5,73,116
112,222,6146,44,5,5,56,116
187,222,6430,44,5,5,57,116
177,89,6515,17,5,5,64,116
186,139,6945,33,5,5,57,116
36,191,30,31,5,5,57,116
191,191,30,31,5,5,57,116
184,89,1030,17,5,5,7,116
139,222,1215,44,5,5,21,116
229,89,10630,17,5,5,7,116
89,116,11730,33,5,5,57,116
,,,,,,,
36,116,1,17,5,3,57,135
18,226,5,17,5,3,57,135
172,170,1320,17,5,3,75,135
116,167,1340,17,5,3,47,135
167,93,1341,17,5,3,47,135
186,93,1800,17,5,3,57,135
170,209,2000,17,5,3,13,135
158,193,2038,17,5,3,64,135
177,135,2411,17,5,3,48,135
223,110,2530,17,5,3,6,135
205,110,3610,17,5,3,64,135
226,104,4115,32,5,3,57,135
209,135,4250,17,5,3,7,135
230,174,4350,17,5,3,1,135
178,57,4415,17,5,3,48,135
93,135,4915,17,5,3,21,135
104,63,,9,5,3,19,135
193,185,6905,17,5,3,6,135
168,135,7035,17,5,3,64,135
110,207,7100,17,5,3,76,135
207,89,7100,17,5,3,76,135
173,163,7115,17,5,3,16,135
59,57,7149,13,5,3,77,135
184,63,7200,46,5,3,19,135
188,63,7200,47,5,3,19,135
174,135,9025,13,5,3,7,135
89,135,9640,13,5,3,64,135
135,57,10530,17,5,3,78,135
57,135,10530,31,5,3,78,135
163,163,11655,13,5,3,0,135
,,,,,,,
132,167,20,4,5,2,13,93
167,116,300,4,5,2,13,93
231,135,336,4,5,2,1,93
208,161,1500,4,5,2,16,93
232,161,1500,4,5,2,16,93
181,110,2030,4,5,2,16,93
205,161,2530,4,5,2,47,93
209,135,2600,4,5,2,79,93
129,183,2820,48,5,2,80,93
183,129,2820,48,5,2,80,93
214,135,4230,4,5,2,6,93
186,226,4453,4,5,2,57,93
187,93,4500,4,5,2,81,93
36,233,4605,4,5,2,57,93
193,233,4610,4,5,2,6,93
234,170,4801,4,5,2,1,93
226,116,4840,49,5,2,57,93
161,233,6200,4,5,2,16,93
110,135,6955,4,5,2,4,93
233,135,6955,4,5,2,4,93
135,233,6955,4,5,2,4,93
177,57,7140,4,5,2,48,93
57,116,6945,4,5,2,81,93
116,57,6945,4,5,2,81,93
170,93,6945,4,5,2,81,93
,,,,,,,
174,44,1540,31,6,4,6,89
132,44,1540,31,6,4,6,89
205,86,2030,17,6,4,47,89
234,86,2030,17,6,4,47,89
29,173,2030,17,6,4,16,89
177,116,2100,17,6,4,48,89
125,104,4010,17,6,4,37,89
231,186,4210,17,6,4,7,89
209,139,4210,17,6,4,7,89
135,86,4330,17,6,4,6,89
149,36,4335,17,6,4,56,89
36,57,4350,17,6,4,56,89
98,186,4550,17,6,4,57,89
186,208,5630,17,6,4,82,89
208,116,6141,17,6,4,20,89
150,226,6145,31,6,4,7,89
18,89,6940,17,6,4,57,89
226,93,7155,17,6,4,57,89
93,44,7155,17,6,4,57,89
57,44,1235,17,6,4,82,89
44,104,2000,17,6,4,57,89
104,139,2230,17,6,4,57,89
86,63,10910,9,6,4,83,89
116,89,10941,17,6,4,20,89
173,63,11653,50,6,4,19,89
139,89,13700,17,6,4,57,89
,,,,,,,
186,150,800,4,6,6,4,205
211,235,800,17,6,6,4,205
167,93,800,12,6,6,4,205
57,93,805,17,6,6,4,205
235,93,800,4,6,6,4,205
89,108,808,17,6,6,4,205
93,108,810,17,6,6,4,205
108,116,810,17,6,6,4,205
116,150,810,17,6,6,4,205
110,161,820,17,6,6,4,205
184,205,1110,17,6,6,6,205
150,205,330,17,6,6,24,205
185,32,400,4,6,6,56,205
236,32,1100,17,6,6,82,205
32,177,1100,17,6,6,82,205
208,191,1220,4,6,6,7,205
191,205,1220,17,6,6,7,205
112,163,420,4,6,6,6,205
161,205,1000,17,6,6,84,205
163,205,1110,17,6,6,0,205
,,,,,,,
161,208,10,17,6,1,16,57
91,170,20,17,6,1,64,57
230,57,1415,17,6,1,85,57
208,177,1435,4,6,1,47,57
226,57,1800,17,6,1,57,57
32,57,1850,17,6,1,0,57
170,205,1930,17,6,1,85,57
177,193,4115,18,6,1,47,57
205,93,4145,17,6,1,56,57
193,93,4241,17,6,1,56,57
93,57,6805,17,6,1,57,57
,,,,,,,
237,226,0,4,7,0,86,191
238,239,9,17,7,0,87,211
208,86,10,17,7,0,26,193
93,86,25,17,7,0,87,191
226,139,26,4,7,0,25,211
240,186,30,17,7,0,88,193
241,18,30,17,7,0,88,191
242,18,30,17,7,0,88,211
160,18,40,17,7,0,89,193
230,169,57,17,7,0,48,191
243,244,100,17,7,0,64,211
245,116,205,17,7,0,90,193
246,205,350,18,7,0,16,191
247,205,410,18,7,0,6,211
248,205,420,18,7,0,6,193
249,250,850,4,7,0,64,191
251,252,1100,4,7,0,7,211
250,44,1140,17,7,0,7,193
253,254,1140,17,7,0,7,191
255,139,1140,17,7,0,7,211
256,239,1140,17,7,0,7,193
257,239,1140,17,7,0,7,191
258,239,1140,17,7,0,7,211
259,260,1250,17,7,0,61,193
261,262,1300,17,7,0,84,191
263,264,1425,31,7,0,91,211
265,266,1520,17,7,0,8,193
252,63,1530,51,7,0,19,191
267,86,1730,17,7,0,64,211
185,86,1730,17,7,0,64,193
268,86,1745,17,7,0,64,191
269,139,1745,17,7,0,64,211
270,271,1810,4,7,0,7,193
272,266,1820,17,7,0,24,191
195,139,1825,17,7,0,92,211
174,63,1830,9,7,0,93,193
273,254,1840,17,7,0,90,191
274,139,1840,17,7,0,92,211
36,139,1940,17,7,0,8,193
275,276,2144,4,7,0,58,191
276,139,2150,17,7,0,94,211
170,116,2200,18,7,0,16,193
277,44,2225,17,7,0,64,191
139,161,2245,17,7,0,57,211
110,18,2355,17,7,0,1,193
278,279,2355,17,7,0,95,191
135,280,3540,4,7,0,7,211
169,193,3705,17,7,0,39,193
262,63,3715,9,7,0,93,191
281,86,3945,17,7,0,64,211
209,191,4045,18,7,0,96,193
280,63,4100,9,7,0,93,191
282,86,4105,17,7,0,0,211
266,86,4105,17,7,0,0,193
86,266,4105,17,7,0,0,191
91,271,4125,17,7,0,48,211
178,271,4127,17,7,0,16,193
283,254,4130,17,7,0,16,191
116,112,4330,52,7,0,64,211
18,205,4330,17,7,0,84,193
186,205,4330,17,7,0,84,191
44,205,4330,18,7,0,84,211
112,104,4335,17,7,0,64,193
284,205,4700,17,7,0,6,191
279,211,4710,17,7,0,57,211
285,260,4720,17,7,0,6,193
161,244,4720,17,7,0,6,191
205,244,4720,17,7,0,6,211
244,260,4720,17,7,0,6,193
286,104,,18,7,0,0,191
264,254,6050,4,7,0,7,211
254,264,6050,31,7,0,7,193
271,260,6550,17,7,0,97,191
104,260,6730,17,7,0,95,211
260,194,6735,17,7,0,1,193
194,193,1753,18,7,0,6,191
